feature_index,gain_importance,rank
1076,0.00028393423,741
488,0.00028391602,742
1270,0.00028390466,743
414,0.0002838708,744
8,0.00028382475,745
1158,0.0002837197,746
1910,0.00028328932,747
312,0.00028326554,748
490,0.0002832491,749
2402,0.00028322695,750
1902,0.00028318452,751
1133,0.00028312372,752
1577,0.0002828795,753
1985,0.00028277168,754
1897,0.00028265177,755
2278,0.00028250288,756
1305,0.00028237925,757
814,0.00028235614,758
1460,0.00028235264,759
868,0.00028234549,760
2240,0.00028227057,761
2194,0.0002822357,762
1429,0.0002821879,763
213,0.00028214208,764
1006,0.00028201955,765
1492,0.00028187005,766
202,0.00028160663,767
1771,0.0002815851,768
369,0.0002815677,769
2064,0.0002812872,770
2454,0.00028109626,771
493,0.00028106378,772
1179,0.00028098616,773
995,0.00028092013,774
2364,0.00028070709,775
1456,0.00028069838,776
235,0.00028053336,777
1322,0.00028041846,778
1878,0.0002803281,779
2430,0.00028021116,780
2680,0.00028016558,781
2705,0.0002801188,782
1051,0.00027984916,783
2741,0.00027972658,784
1935,0.00027959966,785
309,0.00027955815,786
666,0.00027952762,787
2137,0.0002794706,788
877,0.0002794567,789
319,0.00027936688,790
649,0.00027930338,791
1754,0.00027909508,792
2642,0.00027905943,793
682,0.00027895687,794
271,0.000278797,795
2392,0.00027870334,796
1650,0.00027858783,797
1433,0.00027813148,798
387,0.00027784338,799
1646,0.0002777263,800
1432,0.00027746218,801
1516,0.0002773105,802
904,0.0002770556,803
2336,0.00027705077,804
2132,0.00027662792,805
804,0.0002763206,806
973,0.00027624972,807
612,0.00027620248,808
11,0.0002760676,809
1336,0.0002760092,810
85,0.0002755078,811
885,0.00027540053,812
2124,0.00027510055,813
2234,0.0002749763,814
1371,0.00027497174,815
270,0.00027490934,816
1851,0.0002749017,817
116,0.00027469566,818
1254,0.0002746623,819
2560,0.00027418535,820
1165,0.00027408614,821
2600,0.0002740824,822
2004,0.00027391966,823
2061,0.0002737663,824
1615,0.00027361306,825
1689,0.00027360345,826
1653,0.00027355846,827
2510,0.00027355735,828
1333,0.00027352636,829
2704,0.00027327565,830
1191,0.0002732333,831
153,0.00027323302,832
1811,0.00027318543,833
1853,0.00027317865,834
805,0.00027293435,835
83,0.000272911,836
2152,0.00027275106,837
423,0.00027272286,838
500,0.00027228708,839
1226,0.0002722742,840
579,0.00027166054,841
617,0.00027159092,842
1782,0.00027157096,843
2090,0.00027126755,844
2279,0.00027114895,845
813,0.00027105876,846
2264,0.00027105495,847
2717,0.000270767,848
570,0.0002703234,849
2654,0.0002702979,850
2126,0.00027024315,851
2685,0.00027017787,852
1700,0.00027010878,853
1854,0.00026993197,854
2434,0.00026959443,855
36,0.00026933025,856
349,0.0002692066,857
1200,0.00026909035,858
905,0.00026893755,859
1351,0.0002687358,860
210,0.00026863618,861
1913,0.00026856828,862
2333,0.00026838668,863
2394,0.00026831237,864
2567,0.00026826764,865
1272,0.00026826496,866
902,0.0002682484,867
1945,0.00026824186,868
2687,0.00026786595,869
101,0.00026771057,870
2477,0.00026767852,871
2762,0.0002676602,872
34,0.00026755943,873
2366,0.00026755652,874
970,0.00026753955,875
2770,0.00026733283,876
2714,0.00026727695,877
593,0.00026722098,878
2296,0.0002671691,879
1676,0.0002669424,880
2231,0.000266873,881
602,0.00026662982,882
17,0.00026652013,883
2782,0.00026645197,884
476,0.0002663712,885
2218,0.00026602097,886
147,0.00026584367,887
394,0.00026580977,888
428,0.00026574652,889
807,0.00026563913,890
988,0.00026563313,891
2139,0.0002656051,892
918,0.0002655994,893
2576,0.0002654779,894
